Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,79103,2010,02,27,0.6,1,N
IDCJAC0009,79103,2010,02,28,0.0,1,N
IDCJAC0009,79103,2010,03,01,0.4,1,N
IDCJAC0009,79103,2010,03,02,0.0,1,N
IDCJAC0009,79103,2010,03,03,0.2,1,N
IDCJAC0009,79103,2010,03,04,0.0,1,N
IDCJAC0009,79103,2010,03,05,31.2,1,N
IDCJAC0009,79103,2010,03,06,5.8,1,N
IDCJAC0009,79103,2010,03,07,5.4,1,N
IDCJAC0009,79103,2010,03,08,4.0,1,N
IDCJAC0009,79103,2010,03,09,9.0,1,N
IDCJAC0009,79103,2010,03,10,2.0,1,N
IDCJAC0009,79103,2010,03,11,0.2,1,N
IDCJAC0009,79103,2010,03,12,0.0,1,N
IDCJAC0009,79103,2010,03,13,0.0,1,N
IDCJAC0009,79103,2010,03,14,0.0,1,N
IDCJAC0009,79103,2010,03,15,0.0,1,N
IDCJAC0009,79103,2010,03,16,0.0,1,N
IDCJAC0009,79103,2010,03,17,0.0,1,N
IDCJAC0009,79103,2010,03,18,0.0,1,N
IDCJAC0009,79103,2010,03,19,2.2,1,N
IDCJAC0009,79103,2010,03,20,0.6,1,N
IDCJAC0009,79103,2010,03,21,0.0,1,N
IDCJAC0009,79103,2010,03,22,0.0,1,N
IDCJAC0009,79103,2010,03,23,0.0,1,N
IDCJAC0009,79103,2010,03,24,0.0,1,N
IDCJAC0009,79103,2010,03,25,0.0,1,N
IDCJAC0009,79103,2010,03,26,0.0,1,N
IDCJAC0009,79103,2010,03,27,0.4,1,N
IDCJAC0009,79103,2010,03,28,0.0,1,N
IDCJAC0009,79103,2010,03,29,25.6,1,N
IDCJAC0009,79103,2010,03,30,0.4,1,N
IDCJAC0009,79103,2010,03,31,0.2,1,N
IDCJAC0009,79103,2010,04,01,0.2,1,N
IDCJAC0009,79103,2010,04,02,0.2,1,N
IDCJAC0009,79103,2010,04,03,0.8,1,N
IDCJAC0009,79103,2010,04,04,0.2,1,N
IDCJAC0009,79103,2010,04,05,0.0,1,N
IDCJAC0009,79103,2010,04,06,0.6,1,N
IDCJAC0009,79103,2010,04,07,32.6,1,N
IDCJAC0009,79103,2010,04,08,0.2,1,N
IDCJAC0009,79103,2010,04,09,0.0,1,N
IDCJAC0009,79103,2010,04,10,16.2,1,N
IDCJAC0009,79103,2010,04,11,12.0,1,N
IDCJAC0009,79103,2010,04,12,1.6,1,N
IDCJAC0009,79103,2010,04,13,0.0,1,N
IDCJAC0009,79103,2010,04,14,0.0,1,N
IDCJAC0009,79103,2010,04,15,0.2,1,N
IDCJAC0009,79103,2010,04,16,0.0,1,N
IDCJAC0009,79103,2010,04,17,0.0,1,N
IDCJAC0009,79103,2010,04,18,0.2,1,N
IDCJAC0009,79103,2010,04,19,0.2,1,N
IDCJAC0009,79103,2010,04,20,0.0,1,N
IDCJAC0009,79103,2010,04,21,5.8,1,N
IDCJAC0009,79103,2010,04,22,0.0,1,N
IDCJAC0009,79103,2010,04,23,0.8,1,N
IDCJAC0009,79103,2010,04,24,8.2,1,N
IDCJAC0009,79103,2010,04,25,8.8,1,N
IDCJAC0009,79103,2010,04,26,0.2,1,N
IDCJAC0009,79103,2010,04,27,1.2,1,N
IDCJAC0009,79103,2010,04,28,1.6,1,N
IDCJAC0009,79103,2010,04,29,15.6,1,N
IDCJAC0009,79103,2010,04,30,0.4,1,N
IDCJAC0009,79103,2010,05,01,0.0,1,N
IDCJAC0009,79103,2010,05,02,0.0,1,N
IDCJAC0009,79103,2010,05,03,0.0,1,N
IDCJAC0009,79103,2010,05,04,0.2,1,N
IDCJAC0009,79103,2010,05,05,4.8,1,N
IDCJAC0009,79103,2010,05,06,5.2,1,N
IDCJAC0009,79103,2010,05,07,1.2,1,N
IDCJAC0009,79103,2010,05,08,18.8,1,N
IDCJAC0009,79103,2010,05,09,1.2,1,N
IDCJAC0009,79103,2010,05,10,0.2,1,N
IDCJAC0009,79103,2010,05,11,3.6,1,N
IDCJAC0009,79103,2010,05,12,1.0,1,N
IDCJAC0009,79103,2010,05,13,0.2,1,N
IDCJAC0009,79103,2010,05,14,0.0,1,N
IDCJAC0009,79103,2010,05,15,0.2,1,N
IDCJAC0009,79103,2010,05,16,0.0,1,N
IDCJAC0009,79103,2010,05,17,0.2,1,N
IDCJAC0009,79103,2010,05,18,0.0,1,N
IDCJAC0009,79103,2010,05,19,0.0,1,N
IDCJAC0009,79103,2010,05,20,0.0,1,N
IDCJAC0009,79103,2010,05,21,0.2,1,N
IDCJAC0009,79103,2010,05,22,0.0,1,N
IDCJAC0009,79103,2010,05,23,0.2,1,N
IDCJAC0009,79103,2010,05,24,0.0,1,N
IDCJAC0009,79103,2010,05,25,20.2,1,N
IDCJAC0009,79103,2010,05,26,5.4,1,N
IDCJAC0009,79103,2010,05,27,0.2,1,N
IDCJAC0009,79103,2010,05,28,6.2,1,N
IDCJAC0009,79103,2010,05,29,10.8,1,N
IDCJAC0009,79103,2010,05,30,7.2,1,N
IDCJAC0009,79103,2010,05,31,3.2,1,N
IDCJAC0009,79103,2010,06,01,0.2,1,N
IDCJAC0009,79103,2010,06,02,0.2,1,N
IDCJAC0009,79103,2010,06,03,0.4,1,N
IDCJAC0009,79103,2010,06,04,0.0,1,N
IDCJAC0009,79103,2010,06,05,0.4,1,N
IDCJAC0009,79103,2010,06,06,4.4,1,N
IDCJAC0009,79103,2010,06,07,2.8,1,N
IDCJAC0009,79103,2010,06,08,1.2,1,N
IDCJAC0009,79103,2010,06,09,2.4,1,N
IDCJAC0009,79103,2010,06,10,5.0,1,N
IDCJAC0009,79103,2010,06,11,2.0,1,N
IDCJAC0009,79103,2010,06,12,4.8,1,N
IDCJAC0009,79103,2010,06,13,0.6,1,N
IDCJAC0009,79103,2010,06,14,0.0,1,N
IDCJAC0009,79103,2010,06,15,0.0,1,N
IDCJAC0009,79103,2010,06,16,0.2,1,N
IDCJAC0009,79103,2010,06,17,18.0,1,N
IDCJAC0009,79103,2010,06,18,3.2,1,N
IDCJAC0009,79103,2010,06,19,23.8,1,N
IDCJAC0009,79103,2010,06,20,4.0,1,N
IDCJAC0009,79103,2010,06,21,2.2,1,N
IDCJAC0009,79103,2010,06,22,0.0,1,N
IDCJAC0009,79103,2010,06,23,0.6,1,N
IDCJAC0009,79103,2010,06,24,2.2,1,N
IDCJAC0009,79103,2010,06,25,2.8,1,N
IDCJAC0009,79103,2010,06,26,2.8,1,N
IDCJAC0009,79103,2010,06,27,0.4,1,N
IDCJAC0009,79103,2010,06,28,0.4,1,N
IDCJAC0009,79103,2010,06,29,5.6,1,N
IDCJAC0009,79103,2010,06,30,17.2,1,N
IDCJAC0009,79103,2010,07,01,2.4,1,N
IDCJAC0009,79103,2010,07,02,7.4,1,N
IDCJAC0009,79103,2010,07,03,9.8,1,N
IDCJAC0009,79103,2010,07,04,0.6,1,N
IDCJAC0009,79103,2010,07,05,0.0,1,N
IDCJAC0009,79103,2010,07,06,0.2,1,N
IDCJAC0009,79103,2010,07,07,0.2,1,N
IDCJAC0009,79103,2010,07,08,0.4,1,N
IDCJAC0009,79103,2010,07,09,0.2,1,N
IDCJAC0009,79103,2010,07,10,2.0,1,N
IDCJAC0009,79103,2010,07,11,27.2,1,N
IDCJAC0009,79103,2010,07,12,2.0,1,N
IDCJAC0009,79103,2010,07,13,0.0,1,N
IDCJAC0009,79103,2010,07,14,17.4,1,N
IDCJAC0009,79103,2010,07,15,15.8,1,N
IDCJAC0009,79103,2010,07,16,0.6,1,N
IDCJAC0009,79103,2010,07,17,0.8,1,N
IDCJAC0009,79103,2010,07,18,0.2,1,N
IDCJAC0009,79103,2010,07,19,6.2,1,N
IDCJAC0009,79103,2010,07,20,0.8,1,N
IDCJAC0009,79103,2010,07,21,1.8,1,N
IDCJAC0009,79103,2010,07,22,0.2,1,N
IDCJAC0009,79103,2010,07,23,0.0,1,N
IDCJAC0009,79103,2010,07,24,0.0,1,N
IDCJAC0009,79103,2010,07,25,0.2,1,N
IDCJAC0009,79103,2010,07,26,0.0,1,N
IDCJAC0009,79103,2010,07,27,0.0,1,N
IDCJAC0009,79103,2010,07,28,0.0,1,N
IDCJAC0009,79103,2010,07,29,8.4,1,N
IDCJAC0009,79103,2010,07,30,13.8,1,N
IDCJAC0009,79103,2010,07,31,5.2,1,N
IDCJAC0009,79103,2010,08,01,17.6,1,N
IDCJAC0009,79103,2010,08,02,21.2,1,N
IDCJAC0009,79103,2010,08,03,1.4,1,N
IDCJAC0009,79103,2010,08,04,11.0,1,N
IDCJAC0009,79103,2010,08,05,10.6,1,N
IDCJAC0009,79103,2010,08,06,4.8,1,N
IDCJAC0009,79103,2010,08,07,1.0,1,N
IDCJAC0009,79103,2010,08,08,0.0,1,N
IDCJAC0009,79103,2010,08,09,0.0,1,N
IDCJAC0009,79103,2010,08,10,0.2,1,N
IDCJAC0009,79103,2010,08,11,49.0,1,N
IDCJAC0009,79103,2010,08,12,43.8,1,N
IDCJAC0009,79103,2010,08,13,3.2,1,N
IDCJAC0009,79103,2010,08,14,0.6,1,N
IDCJAC0009,79103,2010,08,15,32.0,1,N
IDCJAC0009,79103,2010,08,16,21.0,1,N
IDCJAC0009,79103,2010,08,17,2.4,1,N
IDCJAC0009,79103,2010,08,18,1.0,1,N
IDCJAC0009,79103,2010,08,19,15.0,1,N
IDCJAC0009,79103,2010,08,20,7.4,1,N
IDCJAC0009,79103,2010,08,21,9.2,1,N
IDCJAC0009,79103,2010,08,22,0.8,1,N
IDCJAC0009,79103,2010,08,23,0.0,1,N
IDCJAC0009,79103,2010,08,24,10.8,1,N
IDCJAC0009,79103,2010,08,25,12.0,1,N
IDCJAC0009,79103,2010,08,26,9.2,1,N
IDCJAC0009,79103,2010,08,27,22.6,1,N
IDCJAC0009,79103,2010,08,28,4.0,1,N
IDCJAC0009,79103,2010,08,29,0.2,1,N
IDCJAC0009,79103,2010,08,30,0.0,1,N
IDCJAC0009,79103,2010,08,31,0.0,1,N
IDCJAC0009,79103,2010,09,01,12.8,1,N
IDCJAC0009,79103,2010,09,02,3.8,1,N
IDCJAC0009,79103,2010,09,03,1.4,1,N
IDCJAC0009,79103,2010,09,04,32.6,1,N
IDCJAC0009,79103,2010,09,05,35.2,1,N
IDCJAC0009,79103,2010,09,06,3.2,1,N
IDCJAC0009,79103,2010,09,07,3.8,1,N
IDCJAC0009,79103,2010,09,08,0.0,1,N
IDCJAC0009,79103,2010,09,09,1.6,1,N
IDCJAC0009,79103,2010,09,10,19.6,1,N
IDCJAC0009,79103,2010,09,11,2.0,1,N
IDCJAC0009,79103,2010,09,12,0.0,1,N
IDCJAC0009,79103,2010,09,13,0.0,1,N
IDCJAC0009,79103,2010,09,14,0.2,1,N
IDCJAC0009,79103,2010,09,15,0.6,1,N
IDCJAC0009,79103,2010,09,16,5.4,1,N
IDCJAC0009,79103,2010,09,17,2.4,1,N
IDCJAC0009,79103,2010,09,18,0.4,1,N
IDCJAC0009,79103,2010,09,19,1.8,1,N
IDCJAC0009,79103,2010,09,20,0.4,1,N
IDCJAC0009,79103,2010,09,21,0.0,1,N
IDCJAC0009,79103,2010,09,22,0.2,1,N
IDCJAC0009,79103,2010,09,23,1.4,1,N
IDCJAC0009,79103,2010,09,24,0.2,1,N
IDCJAC0009,79103,2010,09,25,0.2,1,N
IDCJAC0009,79103,2010,09,26,0.0,1,N
IDCJAC0009,79103,2010,09,27,1.0,1,N
IDCJAC0009,79103,2010,09,28,5.2,1,N
IDCJAC0009,79103,2010,09,29,0.6,1,N
IDCJAC0009,79103,2010,09,30,1.0,1,N
IDCJAC0009,79103,2010,10,01,0.0,1,N
IDCJAC0009,79103,2010,10,02,0.0,1,N
IDCJAC0009,79103,2010,10,03,0.0,1,N
IDCJAC0009,79103,2010,10,04,1.2,1,N
IDCJAC0009,79103,2010,10,05,0.0,1,N
IDCJAC0009,79103,2010,10,06,0.0,1,N
IDCJAC0009,79103,2010,10,07,0.8,1,N
IDCJAC0009,79103,2010,10,08,2.0,1,N
IDCJAC0009,79103,2010,10,09,0.6,1,N
IDCJAC0009,79103,2010,10,10,0.0,1,N
IDCJAC0009,79103,2010,10,11,0.0,1,N
IDCJAC0009,79103,2010,10,12,0.0,1,N
IDCJAC0009,79103,2010,10,13,17.0,1,N
IDCJAC0009,79103,2010,10,14,0.6,1,N
IDCJAC0009,79103,2010,10,15,37.0,1,N
IDCJAC0009,79103,2010,10,16,8.2,1,N
IDCJAC0009,79103,2010,10,17,6.8,1,N
IDCJAC0009,79103,2010,10,18,0.2,1,N
IDCJAC0009,79103,2010,10,19,2.0,1,N
IDCJAC0009,79103,2010,10,20,0.0,1,N
IDCJAC0009,79103,2010,10,21,0.0,1,N
IDCJAC0009,79103,2010,10,22,0.0,1,N
IDCJAC0009,79103,2010,10,23,6.0,1,N
IDCJAC0009,79103,2010,10,24,0.2,1,N
IDCJAC0009,79103,2010,10,25,0.0,1,N
IDCJAC0009,79103,2010,10,26,0.0,1,N
IDCJAC0009,79103,2010,10,27,1.8,1,N
IDCJAC0009,79103,2010,10,28,0.2,1,N
IDCJAC0009,79103,2010,10,29,0.0,1,N
IDCJAC0009,79103,2010,10,30,5.8,1,N
IDCJAC0009,79103,2010,10,31,18.8,1,N
IDCJAC0009,79103,2010,11,01,5.0,1,N
IDCJAC0009,79103,2010,11,02,1.0,1,N
IDCJAC0009,79103,2010,11,03,3.0,1,N
IDCJAC0009,79103,2010,11,04,1.8,1,N
IDCJAC0009,79103,2010,11,05,0.2,1,N
IDCJAC0009,79103,2010,11,06,0.0,1,N
IDCJAC0009,79103,2010,11,07,0.0,1,N
IDCJAC0009,79103,2010,11,08,0.0,1,N
IDCJAC0009,79103,2010,11,09,0.0,1,N
IDCJAC0009,79103,2010,11,10,0.0,1,N
IDCJAC0009,79103,2010,11,11,0.6,1,N
IDCJAC0009,79103,2010,11,12,0.0,1,N
IDCJAC0009,79103,2010,11,13,9.0,1,N
IDCJAC0009,79103,2010,11,14,15.6,1,N
IDCJAC0009,79103,2010,11,15,0.2,1,N
IDCJAC0009,79103,2010,11,16,0.0,1,N
IDCJAC0009,79103,2010,11,17,0.0,1,N
IDCJAC0009,79103,2010,11,18,0.4,1,N
IDCJAC0009,79103,2010,11,19,1.2,1,N
IDCJAC0009,79103,2010,11,20,0.0,1,N
IDCJAC0009,79103,2010,11,21,0.0,1,N
IDCJAC0009,79103,2010,11,22,0.0,1,N
IDCJAC0009,79103,2010,11,23,0.0,1,N
IDCJAC0009,79103,2010,11,24,0.0,1,N
IDCJAC0009,79103,2010,11,25,31.6,1,N
IDCJAC0009,79103,2010,11,26,9.4,1,N
IDCJAC0009,79103,2010,11,27,7.4,1,N
IDCJAC0009,79103,2010,11,28,19.8,1,N
IDCJAC0009,79103,2010,11,29,4.2,1,N
IDCJAC0009,79103,2010,11,30,0.4,1,N
IDCJAC0009,79103,2010,12,01,12.8,1,N
IDCJAC0009,79103,2010,12,02,1.8,1,N
IDCJAC0009,79103,2010,12,03,0.2,1,N
IDCJAC0009,79103,2010,12,04,0.0,1,N
IDCJAC0009,79103,2010,12,05,0.2,1,N
IDCJAC0009,79103,2010,12,06,0.2,1,N
IDCJAC0009,79103,2010,12,07,6.0,1,N
IDCJAC0009,79103,2010,12,08,58.4,1,N
IDCJAC0009,79103,2010,12,09,3.6,1,N
IDCJAC0009,79103,2010,12,10,0.6,1,N
IDCJAC0009,79103,2010,12,11,5.8,1,N
IDCJAC0009,79103,2010,12,12,12.0,1,N
IDCJAC0009,79103,2010,12,13,3.4,1,N
IDCJAC0009,79103,2010,12,14,0.2,1,N
IDCJAC0009,79103,2010,12,15,0.6,1,N
IDCJAC0009,79103,2010,12,16,0.0,1,N
IDCJAC0009,79103,2010,12,17,0.0,1,N
IDCJAC0009,79103,2010,12,18,10.8,1,N
IDCJAC0009,79103,2010,12,19,6.6,1,N
IDCJAC0009,79103,2010,12,20,7.6,1,N
IDCJAC0009,79103,2010,12,21,6.0,1,N
IDCJAC0009,79103,2010,12,22,2.0,1,N
IDCJAC0009,79103,2010,12,23,0.0,1,N
IDCJAC0009,79103,2010,12,24,0.0,1,N
IDCJAC0009,79103,2010,12,25,0.0,1,N
IDCJAC0009,79103,2010,12,26,0.0,1,N
IDCJAC0009,79103,2010,12,27,0.0,1,N
IDCJAC0009,79103,2010,12,28,0.2,1,N
IDCJAC0009,79103,2010,12,29,0.0,1,N
IDCJAC0009,79103,2010,12,30,0.0,1,N
IDCJAC0009,79103,2010,12,31,0.0,1,N
