Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,9741,2010,03,07,24.0,1,Y
IDCJAC0010,9741,2010,03,08,21.8,1,Y
IDCJAC0010,9741,2010,03,09,23.7,1,Y
IDCJAC0010,9741,2010,03,10,28.5,1,Y
IDCJAC0010,9741,2010,03,11,31.8,1,Y
IDCJAC0010,9741,2010,03,12,37.8,1,Y
IDCJAC0010,9741,2010,03,13,32.9,1,Y
IDCJAC0010,9741,2010,03,14,20.9,1,Y
IDCJAC0010,9741,2010,03,15,22.9,1,Y
IDCJAC0010,9741,2010,03,16,20.4,1,Y
IDCJAC0010,9741,2010,03,17,23.9,1,Y
IDCJAC0010,9741,2010,03,18,24.5,1,Y
IDCJAC0010,9741,2010,03,19,21.9,1,Y
IDCJAC0010,9741,2010,03,20,23.6,1,Y
IDCJAC0010,9741,2010,03,21,22.0,1,Y
IDCJAC0010,9741,2010,03,22,25.1,1,Y
IDCJAC0010,9741,2010,03,23,29.8,1,Y
IDCJAC0010,9741,2010,03,24,26.1,1,Y
IDCJAC0010,9741,2010,03,25,22.5,1,Y
IDCJAC0010,9741,2010,03,26,19.4,1,Y
IDCJAC0010,9741,2010,03,27,21.1,1,Y
IDCJAC0010,9741,2010,03,28,20.5,1,Y
IDCJAC0010,9741,2010,03,29,22.8,1,Y
IDCJAC0010,9741,2010,03,30,30.5,1,Y
IDCJAC0010,9741,2010,03,31,17.8,1,Y
IDCJAC0010,9741,2010,04,01,18.9,1,Y
IDCJAC0010,9741,2010,04,02,19.9,1,Y
IDCJAC0010,9741,2010,04,03,20.8,1,Y
IDCJAC0010,9741,2010,04,04,19.9,1,Y
IDCJAC0010,9741,2010,04,05,21.8,1,Y
IDCJAC0010,9741,2010,04,06,21.7,1,Y
IDCJAC0010,9741,2010,04,07,21.9,1,Y
IDCJAC0010,9741,2010,04,08,23.0,1,Y
IDCJAC0010,9741,2010,04,09,19.9,1,Y
IDCJAC0010,9741,2010,04,10,18.8,1,Y
IDCJAC0010,9741,2010,04,11,24.5,1,Y
IDCJAC0010,9741,2010,04,12,18.0,1,Y
IDCJAC0010,9741,2010,04,13,23.8,1,Y
IDCJAC0010,9741,2010,04,14,24.7,1,Y
IDCJAC0010,9741,2010,04,15,23.7,1,Y
IDCJAC0010,9741,2010,04,16,21.2,1,Y
IDCJAC0010,9741,2010,04,17,22.0,1,Y
IDCJAC0010,9741,2010,04,18,24.2,1,Y
IDCJAC0010,9741,2010,04,19,25.2,1,Y
IDCJAC0010,9741,2010,04,20,23.6,1,Y
IDCJAC0010,9741,2010,04,21,19.9,1,Y
IDCJAC0010,9741,2010,04,22,17.5,1,Y
IDCJAC0010,9741,2010,04,23,17.6,1,Y
IDCJAC0010,9741,2010,04,24,18.9,1,Y
IDCJAC0010,9741,2010,04,25,23.8,1,Y
IDCJAC0010,9741,2010,04,26,18.4,1,Y
IDCJAC0010,9741,2010,04,27,19.8,1,Y
IDCJAC0010,9741,2010,04,28,20.6,1,Y
IDCJAC0010,9741,2010,04,29,26.1,1,Y
IDCJAC0010,9741,2010,04,30,23.5,1,Y
IDCJAC0010,9741,2010,05,01,17.3,1,Y
IDCJAC0010,9741,2010,05,02,20.1,1,Y
IDCJAC0010,9741,2010,05,03,17.9,1,Y
IDCJAC0010,9741,2010,05,04,16.4,1,Y
IDCJAC0010,9741,2010,05,05,19.4,1,Y
IDCJAC0010,9741,2010,05,06,21.1,1,Y
IDCJAC0010,9741,2010,05,07,23.0,1,Y
IDCJAC0010,9741,2010,05,08,20.0,1,Y
IDCJAC0010,9741,2010,05,09,17.7,1,Y
IDCJAC0010,9741,2010,05,10,15.1,1,Y
IDCJAC0010,9741,2010,05,11,18.1,1,Y
IDCJAC0010,9741,2010,05,12,22.4,1,Y
IDCJAC0010,9741,2010,05,13,15.2,1,Y
IDCJAC0010,9741,2010,05,14,14.0,1,Y
IDCJAC0010,9741,2010,05,15,17.0,1,Y
IDCJAC0010,9741,2010,05,16,20.4,1,Y
IDCJAC0010,9741,2010,05,17,19.0,1,Y
IDCJAC0010,9741,2010,05,18,22.0,1,Y
IDCJAC0010,9741,2010,05,19,19.8,1,Y
IDCJAC0010,9741,2010,05,20,20.6,1,Y
IDCJAC0010,9741,2010,05,21,25.6,1,Y
IDCJAC0010,9741,2010,05,22,17.8,1,Y
IDCJAC0010,9741,2010,05,23,14.4,1,Y
IDCJAC0010,9741,2010,05,24,16.4,1,Y
IDCJAC0010,9741,2010,05,25,19.3,1,Y
IDCJAC0010,9741,2010,05,26,19.9,1,Y
IDCJAC0010,9741,2010,05,27,17.4,1,Y
IDCJAC0010,9741,2010,05,28,16.9,1,Y
IDCJAC0010,9741,2010,05,29,19.6,1,Y
IDCJAC0010,9741,2010,05,30,20.0,1,Y
IDCJAC0010,9741,2010,05,31,16.0,1,Y
IDCJAC0010,9741,2010,06,01,17.6,1,Y
IDCJAC0010,9741,2010,06,02,19.0,1,Y
IDCJAC0010,9741,2010,06,03,16.4,1,Y
IDCJAC0010,9741,2010,06,04,16.6,1,Y
IDCJAC0010,9741,2010,06,05,14.9,1,Y
IDCJAC0010,9741,2010,06,06,19.7,1,Y
IDCJAC0010,9741,2010,06,07,14.7,1,Y
IDCJAC0010,9741,2010,06,08,13.6,1,Y
IDCJAC0010,9741,2010,06,09,14.1,1,Y
IDCJAC0010,9741,2010,06,10,16.2,1,Y
IDCJAC0010,9741,2010,06,11,17.6,1,Y
IDCJAC0010,9741,2010,06,12,19.4,1,Y
IDCJAC0010,9741,2010,06,13,20.8,1,Y
IDCJAC0010,9741,2010,06,14,17.0,1,Y
IDCJAC0010,9741,2010,06,15,13.2,1,Y
IDCJAC0010,9741,2010,06,16,16.4,1,Y
IDCJAC0010,9741,2010,06,17,18.1,1,Y
IDCJAC0010,9741,2010,06,18,18.2,1,Y
IDCJAC0010,9741,2010,06,19,19.1,1,Y
IDCJAC0010,9741,2010,06,20,20.0,1,Y
IDCJAC0010,9741,2010,06,21,20.6,1,Y
IDCJAC0010,9741,2010,06,22,19.0,1,Y
IDCJAC0010,9741,2010,06,23,12.5,1,Y
IDCJAC0010,9741,2010,06,24,13.2,1,Y
IDCJAC0010,9741,2010,06,25,15.1,1,Y
IDCJAC0010,9741,2010,06,26,16.4,1,Y
IDCJAC0010,9741,2010,06,27,16.3,1,Y
IDCJAC0010,9741,2010,06,28,14.4,1,Y
IDCJAC0010,9741,2010,06,29,13.7,1,Y
IDCJAC0010,9741,2010,06,30,13.8,1,Y
IDCJAC0010,9741,2010,07,01,15.4,1,Y
IDCJAC0010,9741,2010,07,02,13.1,1,Y
IDCJAC0010,9741,2010,07,03,13.4,1,Y
IDCJAC0010,9741,2010,07,04,14.4,1,Y
IDCJAC0010,9741,2010,07,05,15.9,1,Y
IDCJAC0010,9741,2010,07,06,16.3,1,Y
IDCJAC0010,9741,2010,07,07,17.1,1,Y
IDCJAC0010,9741,2010,07,08,16.1,1,Y
IDCJAC0010,9741,2010,07,09,12.7,1,Y
IDCJAC0010,9741,2010,07,10,15.7,1,Y
IDCJAC0010,9741,2010,07,11,18.4,1,Y
IDCJAC0010,9741,2010,07,12,12.0,1,Y
IDCJAC0010,9741,2010,07,13,15.7,1,Y
IDCJAC0010,9741,2010,07,14,17.6,1,Y
IDCJAC0010,9741,2010,07,15,18.0,1,Y
IDCJAC0010,9741,2010,07,16,16.4,1,Y
IDCJAC0010,9741,2010,07,17,14.4,1,Y
IDCJAC0010,9741,2010,07,18,14.9,1,Y
IDCJAC0010,9741,2010,07,19,14.7,1,Y
IDCJAC0010,9741,2010,07,20,15.4,1,Y
IDCJAC0010,9741,2010,07,21,16.9,1,Y
IDCJAC0010,9741,2010,07,22,17.3,1,Y
IDCJAC0010,9741,2010,07,23,18.5,1,Y
IDCJAC0010,9741,2010,07,24,16.5,1,Y
IDCJAC0010,9741,2010,07,25,19.8,1,Y
IDCJAC0010,9741,2010,07,26,18.5,1,Y
IDCJAC0010,9741,2010,07,27,17.9,1,Y
IDCJAC0010,9741,2010,07,28,16.5,1,Y
IDCJAC0010,9741,2010,07,29,14.0,1,Y
IDCJAC0010,9741,2010,07,30,16.9,1,Y
IDCJAC0010,9741,2010,07,31,17.1,1,Y
IDCJAC0010,9741,2010,08,01,19.2,1,Y
IDCJAC0010,9741,2010,08,02,21.6,1,Y
IDCJAC0010,9741,2010,08,03,15.2,1,Y
IDCJAC0010,9741,2010,08,04,19.1,1,Y
IDCJAC0010,9741,2010,08,05,18.5,1,Y
IDCJAC0010,9741,2010,08,06,14.7,1,Y
IDCJAC0010,9741,2010,08,07,15.7,1,Y
IDCJAC0010,9741,2010,08,08,13.6,1,Y
IDCJAC0010,9741,2010,08,09,14.2,1,Y
IDCJAC0010,9741,2010,08,10,17.2,1,Y
IDCJAC0010,9741,2010,08,11,20.4,1,Y
IDCJAC0010,9741,2010,08,12,15.9,1,Y
IDCJAC0010,9741,2010,08,13,15.6,1,Y
IDCJAC0010,9741,2010,08,14,14.2,1,Y
IDCJAC0010,9741,2010,08,15,17.2,1,Y
IDCJAC0010,9741,2010,08,16,17.7,1,Y
IDCJAC0010,9741,2010,08,17,16.8,1,Y
IDCJAC0010,9741,2010,08,18,11.5,1,Y
IDCJAC0010,9741,2010,08,19,14.4,1,Y
IDCJAC0010,9741,2010,08,20,15.7,1,Y
IDCJAC0010,9741,2010,08,21,17.4,1,Y
IDCJAC0010,9741,2010,08,22,13.1,1,Y
IDCJAC0010,9741,2010,08,23,14.0,1,Y
IDCJAC0010,9741,2010,08,24,13.1,1,Y
IDCJAC0010,9741,2010,08,25,14.5,1,Y
IDCJAC0010,9741,2010,08,26,13.6,1,Y
IDCJAC0010,9741,2010,08,27,15.6,1,Y
IDCJAC0010,9741,2010,08,28,21.5,1,Y
IDCJAC0010,9741,2010,08,29,19.4,1,Y
IDCJAC0010,9741,2010,08,30,16.5,1,Y
IDCJAC0010,9741,2010,08,31,15.4,1,Y
IDCJAC0010,9741,2010,09,01,14.3,1,Y
IDCJAC0010,9741,2010,09,02,15.3,1,Y
IDCJAC0010,9741,2010,09,03,16.0,1,Y
IDCJAC0010,9741,2010,09,04,15.6,1,Y
IDCJAC0010,9741,2010,09,05,15.6,1,Y
IDCJAC0010,9741,2010,09,06,19.5,1,Y
IDCJAC0010,9741,2010,09,07,18.7,1,Y
IDCJAC0010,9741,2010,09,08,14.8,1,Y
IDCJAC0010,9741,2010,09,09,13.4,1,Y
IDCJAC0010,9741,2010,09,10,14.7,1,Y
IDCJAC0010,9741,2010,09,11,18.1,1,Y
IDCJAC0010,9741,2010,09,12,12.3,1,Y
IDCJAC0010,9741,2010,09,13,13.1,1,Y
IDCJAC0010,9741,2010,09,14,15.3,1,Y
IDCJAC0010,9741,2010,09,15,15.6,1,Y
IDCJAC0010,9741,2010,09,16,14.8,1,Y
IDCJAC0010,9741,2010,09,17,16.4,1,Y
IDCJAC0010,9741,2010,09,18,16.3,1,Y
IDCJAC0010,9741,2010,09,19,17.6,1,Y
IDCJAC0010,9741,2010,09,20,19.3,1,Y
IDCJAC0010,9741,2010,09,21,21.5,1,Y
IDCJAC0010,9741,2010,09,22,22.1,1,Y
IDCJAC0010,9741,2010,09,23,26.7,1,Y
IDCJAC0010,9741,2010,09,24,20.8,1,Y
IDCJAC0010,9741,2010,09,25,20.1,1,Y
IDCJAC0010,9741,2010,09,26,18.5,1,Y
IDCJAC0010,9741,2010,09,27,15.6,1,Y
IDCJAC0010,9741,2010,09,28,19.0,1,Y
IDCJAC0010,9741,2010,09,29,24.0,1,Y
IDCJAC0010,9741,2010,09,30,19.8,1,Y
IDCJAC0010,9741,2010,10,01,21.3,1,Y
IDCJAC0010,9741,2010,10,02,17.9,1,Y
IDCJAC0010,9741,2010,10,03,18.6,1,Y
IDCJAC0010,9741,2010,10,04,15.8,1,Y
IDCJAC0010,9741,2010,10,05,17.8,1,Y
IDCJAC0010,9741,2010,10,06,16.7,1,Y
IDCJAC0010,9741,2010,10,07,21.9,1,Y
IDCJAC0010,9741,2010,10,08,28.6,1,Y
IDCJAC0010,9741,2010,10,09,30.8,1,Y
IDCJAC0010,9741,2010,10,10,17.2,1,Y
IDCJAC0010,9741,2010,10,11,15.0,1,Y
IDCJAC0010,9741,2010,10,12,18.2,1,Y
IDCJAC0010,9741,2010,10,13,19.8,1,Y
IDCJAC0010,9741,2010,10,14,14.4,1,Y
IDCJAC0010,9741,2010,10,15,15.9,1,Y
IDCJAC0010,9741,2010,10,16,19.0,1,Y
IDCJAC0010,9741,2010,10,17,20.2,1,Y
IDCJAC0010,9741,2010,10,18,30.4,1,Y
IDCJAC0010,9741,2010,10,19,31.7,1,Y
IDCJAC0010,9741,2010,10,20,27.5,1,Y
IDCJAC0010,9741,2010,10,21,16.9,1,Y
IDCJAC0010,9741,2010,10,22,16.8,1,Y
IDCJAC0010,9741,2010,10,23,19.9,1,Y
IDCJAC0010,9741,2010,10,24,19.8,1,Y
IDCJAC0010,9741,2010,10,25,20.8,1,Y
IDCJAC0010,9741,2010,10,26,23.1,1,Y
IDCJAC0010,9741,2010,10,27,19.8,1,Y
IDCJAC0010,9741,2010,10,28,15.5,1,Y
IDCJAC0010,9741,2010,10,29,15.6,1,Y
IDCJAC0010,9741,2010,10,30,17.6,1,Y
IDCJAC0010,9741,2010,10,31,20.4,1,Y
IDCJAC0010,9741,2010,11,01,22.9,1,Y
IDCJAC0010,9741,2010,11,02,30.0,1,Y
IDCJAC0010,9741,2010,11,03,33.5,1,Y
IDCJAC0010,9741,2010,11,04,25.6,1,Y
IDCJAC0010,9741,2010,11,05,18.5,1,Y
IDCJAC0010,9741,2010,11,06,19.7,1,Y
IDCJAC0010,9741,2010,11,07,20.3,1,Y
IDCJAC0010,9741,2010,11,08,26.8,1,Y
IDCJAC0010,9741,2010,11,09,21.2,1,Y
IDCJAC0010,9741,2010,11,10,17.2,1,Y
IDCJAC0010,9741,2010,11,11,17.2,1,Y
IDCJAC0010,9741,2010,11,12,16.7,1,Y
IDCJAC0010,9741,2010,11,13,17.5,1,Y
IDCJAC0010,9741,2010,11,14,17.4,1,Y
IDCJAC0010,9741,2010,11,15,19.2,1,Y
IDCJAC0010,9741,2010,11,16,22.0,1,Y
IDCJAC0010,9741,2010,11,17,21.6,1,Y
IDCJAC0010,9741,2010,11,18,24.1,1,Y
IDCJAC0010,9741,2010,11,19,25.3,1,Y
IDCJAC0010,9741,2010,11,20,30.6,1,Y
IDCJAC0010,9741,2010,11,21,28.2,1,Y
IDCJAC0010,9741,2010,11,22,18.5,1,Y
IDCJAC0010,9741,2010,11,23,19.4,1,Y
IDCJAC0010,9741,2010,11,24,21.5,1,Y
IDCJAC0010,9741,2010,11,25,21.7,1,Y
IDCJAC0010,9741,2010,11,26,18.5,1,Y
IDCJAC0010,9741,2010,11,27,21.0,1,Y
IDCJAC0010,9741,2010,11,28,24.0,1,Y
IDCJAC0010,9741,2010,11,29,30.9,1,Y
IDCJAC0010,9741,2010,11,30,36.4,1,Y
IDCJAC0010,9741,2010,12,01,17.7,1,Y
IDCJAC0010,9741,2010,12,02,19.1,1,Y
IDCJAC0010,9741,2010,12,03,17.4,1,Y
IDCJAC0010,9741,2010,12,04,19.6,1,Y
IDCJAC0010,9741,2010,12,05,20.6,1,Y
IDCJAC0010,9741,2010,12,06,17.5,1,Y
IDCJAC0010,9741,2010,12,07,18.7,1,Y
IDCJAC0010,9741,2010,12,08,19.4,1,Y
IDCJAC0010,9741,2010,12,09,17.3,1,Y
IDCJAC0010,9741,2010,12,10,18.8,1,Y
IDCJAC0010,9741,2010,12,11,20.0,1,Y
IDCJAC0010,9741,2010,12,12,24.5,1,Y
IDCJAC0010,9741,2010,12,13,21.4,1,Y
IDCJAC0010,9741,2010,12,14,19.0,1,Y
IDCJAC0010,9741,2010,12,15,20.3,1,Y
IDCJAC0010,9741,2010,12,16,21.1,1,Y
IDCJAC0010,9741,2010,12,17,17.8,1,Y
IDCJAC0010,9741,2010,12,18,19.4,1,Y
IDCJAC0010,9741,2010,12,19,21.6,1,Y
IDCJAC0010,9741,2010,12,20,20.4,1,Y
IDCJAC0010,9741,2010,12,21,24.3,1,Y
IDCJAC0010,9741,2010,12,22,22.4,1,Y
IDCJAC0010,9741,2010,12,23,26.7,1,Y
IDCJAC0010,9741,2010,12,24,29.3,1,Y
IDCJAC0010,9741,2010,12,25,22.4,1,Y
IDCJAC0010,9741,2010,12,26,21.8,1,Y
IDCJAC0010,9741,2010,12,27,28.9,1,Y
IDCJAC0010,9741,2010,12,28,21.7,1,Y
IDCJAC0010,9741,2010,12,29,24.1,1,Y
IDCJAC0010,9741,2010,12,30,25.0,1,Y
IDCJAC0010,9741,2010,12,31,21.8,1,Y
