Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,87163,2010,05,22,15.4,1,Y
IDCJAC0010,87163,2010,05,23,16.2,1,Y
IDCJAC0010,87163,2010,05,24,15.6,1,Y
IDCJAC0010,87163,2010,05,25,16.6,1,Y
IDCJAC0010,87163,2010,05,26,17.6,1,Y
IDCJAC0010,87163,2010,05,27,18.0,1,Y
IDCJAC0010,87163,2010,05,28,16.4,1,Y
IDCJAC0010,87163,2010,05,29,15.5,1,Y
IDCJAC0010,87163,2010,05,30,17.5,1,Y
IDCJAC0010,87163,2010,05,31,16.9,1,Y
IDCJAC0010,87163,2010,06,01,15.7,1,Y
IDCJAC0010,87163,2010,06,02,16.8,1,Y
IDCJAC0010,87163,2010,06,03,16.5,1,Y
IDCJAC0010,87163,2010,06,04,13.9,1,Y
IDCJAC0010,87163,2010,06,05,12.9,1,Y
IDCJAC0010,87163,2010,06,06,14.5,1,Y
IDCJAC0010,87163,2010,06,07,13.7,1,Y
IDCJAC0010,87163,2010,06,08,14.1,1,Y
IDCJAC0010,87163,2010,06,09,12.4,1,Y
IDCJAC0010,87163,2010,06,10,13.9,1,Y
IDCJAC0010,87163,2010,06,11,13.1,1,Y
IDCJAC0010,87163,2010,06,12,12.5,1,Y
IDCJAC0010,87163,2010,06,13,12.2,1,Y
IDCJAC0010,87163,2010,06,14,12.3,1,Y
IDCJAC0010,87163,2010,06,15,11.5,1,Y
IDCJAC0010,87163,2010,06,16,14.8,1,Y
IDCJAC0010,87163,2010,06,17,12.5,1,Y
IDCJAC0010,87163,2010,06,18,15.5,1,Y
IDCJAC0010,87163,2010,06,19,15.3,1,Y
IDCJAC0010,87163,2010,06,20,14.1,1,Y
IDCJAC0010,87163,2010,06,21,14.7,1,Y
IDCJAC0010,87163,2010,06,22,14.7,1,Y
IDCJAC0010,87163,2010,06,23,15.4,1,Y
IDCJAC0010,87163,2010,06,24,16.6,1,Y
IDCJAC0010,87163,2010,06,25,14.2,1,Y
IDCJAC0010,87163,2010,06,26,12.1,1,Y
IDCJAC0010,87163,2010,06,27,11.9,1,Y
IDCJAC0010,87163,2010,06,28,11.8,1,Y
IDCJAC0010,87163,2010,06,29,9.9,1,Y
IDCJAC0010,87163,2010,06,30,12.5,1,Y
IDCJAC0010,87163,2010,07,01,12.5,1,Y
IDCJAC0010,87163,2010,07,02,11.4,1,Y
IDCJAC0010,87163,2010,07,03,13.3,1,Y
IDCJAC0010,87163,2010,07,04,12.3,1,Y
IDCJAC0010,87163,2010,07,05,12.6,1,Y
IDCJAC0010,87163,2010,07,06,12.0,1,Y
IDCJAC0010,87163,2010,07,07,14.2,1,Y
IDCJAC0010,87163,2010,07,08,12.7,1,Y
IDCJAC0010,87163,2010,07,09,13.9,1,Y
IDCJAC0010,87163,2010,07,10,14.6,1,Y
IDCJAC0010,87163,2010,07,11,15.9,1,Y
IDCJAC0010,87163,2010,07,12,16.7,1,Y
