Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,62100,2010,02,10,0.0,1,N
IDCJAC0009,62100,2010,02,11,0.0,1,N
IDCJAC0009,62100,2010,02,12,22.4,1,N
IDCJAC0009,62100,2010,02,13,12.2,1,N
IDCJAC0009,62100,2010,02,14,6.8,1,N
IDCJAC0009,62100,2010,02,15,30.4,1,N
IDCJAC0009,62100,2010,02,16,0.0,1,N
IDCJAC0009,62100,2010,02,17,0.0,1,N
IDCJAC0009,62100,2010,02,18,0.0,1,N
IDCJAC0009,62100,2010,02,19,0.0,1,N
IDCJAC0009,62100,2010,02,20,,,
IDCJAC0009,62100,2010,02,21,0.0,1,N
IDCJAC0009,62100,2010,02,22,0.0,1,N
IDCJAC0009,62100,2010,02,23,0.0,1,N
IDCJAC0009,62100,2010,02,24,0.0,1,N
IDCJAC0009,62100,2010,02,25,0.0,1,N
IDCJAC0009,62100,2010,02,26,0.0,1,N
IDCJAC0009,62100,2010,02,27,0.0,1,N
IDCJAC0009,62100,2010,02,28,0.0,1,N
IDCJAC0009,62100,2010,03,01,0.0,1,N
IDCJAC0009,62100,2010,03,02,3.0,1,N
IDCJAC0009,62100,2010,03,03,2.4,1,N
IDCJAC0009,62100,2010,03,04,0.8,1,N
IDCJAC0009,62100,2010,03,05,0.0,1,N
IDCJAC0009,62100,2010,03,06,33.8,1,N
IDCJAC0009,62100,2010,03,07,0.2,1,N
IDCJAC0009,62100,2010,03,08,4.4,1,N
IDCJAC0009,62100,2010,03,09,2.4,1,N
IDCJAC0009,62100,2010,03,10,0.0,1,N
IDCJAC0009,62100,2010,03,11,0.6,1,N
IDCJAC0009,62100,2010,03,12,0.4,1,N
IDCJAC0009,62100,2010,03,13,0.6,1,N
IDCJAC0009,62100,2010,03,14,0.8,1,N
IDCJAC0009,62100,2010,03,15,0.0,1,N
IDCJAC0009,62100,2010,03,16,0.0,1,N
IDCJAC0009,62100,2010,03,17,0.0,1,N
IDCJAC0009,62100,2010,03,18,0.0,1,N
IDCJAC0009,62100,2010,03,19,0.0,1,N
IDCJAC0009,62100,2010,03,20,0.0,1,N
IDCJAC0009,62100,2010,03,21,0.0,1,N
IDCJAC0009,62100,2010,03,22,0.0,1,N
IDCJAC0009,62100,2010,03,23,0.0,1,N
IDCJAC0009,62100,2010,03,24,0.0,1,N
IDCJAC0009,62100,2010,03,25,0.0,1,N
IDCJAC0009,62100,2010,03,26,0.0,1,N
IDCJAC0009,62100,2010,03,27,0.0,1,N
IDCJAC0009,62100,2010,03,28,0.0,1,N
IDCJAC0009,62100,2010,03,29,1.4,1,N
IDCJAC0009,62100,2010,03,30,26.2,1,N
IDCJAC0009,62100,2010,03,31,20.0,1,N
IDCJAC0009,62100,2010,04,01,3.2,1,N
IDCJAC0009,62100,2010,04,02,0.2,1,N
IDCJAC0009,62100,2010,04,03,0.0,1,N
IDCJAC0009,62100,2010,04,04,0.6,1,N
IDCJAC0009,62100,2010,04,05,0.0,1,N
IDCJAC0009,62100,2010,04,06,0.0,1,N
IDCJAC0009,62100,2010,04,07,36.2,1,N
IDCJAC0009,62100,2010,04,08,21.2,1,N
IDCJAC0009,62100,2010,04,09,0.0,1,N
IDCJAC0009,62100,2010,04,10,0.0,1,N
IDCJAC0009,62100,2010,04,11,0.0,1,N
IDCJAC0009,62100,2010,04,12,0.0,1,N
IDCJAC0009,62100,2010,04,13,0.0,1,N
IDCJAC0009,62100,2010,04,14,0.2,1,N
IDCJAC0009,62100,2010,04,15,0.0,1,N
IDCJAC0009,62100,2010,04,16,0.0,1,N
IDCJAC0009,62100,2010,04,17,0.0,1,N
IDCJAC0009,62100,2010,04,18,0.0,1,N
IDCJAC0009,62100,2010,04,19,0.0,1,N
IDCJAC0009,62100,2010,04,20,0.2,1,N
IDCJAC0009,62100,2010,04,21,0.0,1,N
IDCJAC0009,62100,2010,04,22,0.0,1,N
IDCJAC0009,62100,2010,04,23,0.0,1,N
IDCJAC0009,62100,2010,04,24,0.0,1,N
IDCJAC0009,62100,2010,04,25,37.8,1,N
IDCJAC0009,62100,2010,04,26,0.6,1,N
IDCJAC0009,62100,2010,04,27,0.0,1,N
IDCJAC0009,62100,2010,04,28,0.0,1,N
IDCJAC0009,62100,2010,04,29,0.0,1,N
IDCJAC0009,62100,2010,04,30,0.0,1,N
IDCJAC0009,62100,2010,05,01,0.4,1,N
IDCJAC0009,62100,2010,05,02,0.2,1,N
IDCJAC0009,62100,2010,05,03,0.0,1,N
IDCJAC0009,62100,2010,05,04,0.0,1,N
IDCJAC0009,62100,2010,05,05,15.6,1,N
IDCJAC0009,62100,2010,05,06,4.2,1,N
IDCJAC0009,62100,2010,05,07,0.0,1,N
IDCJAC0009,62100,2010,05,08,0.0,1,N
IDCJAC0009,62100,2010,05,09,0.0,1,N
IDCJAC0009,62100,2010,05,10,0.0,1,N
IDCJAC0009,62100,2010,05,11,0.0,1,N
IDCJAC0009,62100,2010,05,12,0.0,1,N
IDCJAC0009,62100,2010,05,13,0.0,1,N
IDCJAC0009,62100,2010,05,14,0.0,1,N
IDCJAC0009,62100,2010,05,15,0.0,1,N
IDCJAC0009,62100,2010,05,16,0.0,1,N
IDCJAC0009,62100,2010,05,17,0.0,1,N
IDCJAC0009,62100,2010,05,18,0.0,1,N
IDCJAC0009,62100,2010,05,19,0.0,1,N
IDCJAC0009,62100,2010,05,20,0.2,1,N
IDCJAC0009,62100,2010,05,21,0.2,1,N
IDCJAC0009,62100,2010,05,22,4.8,1,N
IDCJAC0009,62100,2010,05,23,0.0,1,N
IDCJAC0009,62100,2010,05,24,0.0,1,N
IDCJAC0009,62100,2010,05,25,15.4,1,N
IDCJAC0009,62100,2010,05,26,12.6,1,N
IDCJAC0009,62100,2010,05,27,11.0,1,N
IDCJAC0009,62100,2010,05,28,0.0,1,N
IDCJAC0009,62100,2010,05,29,10.0,1,N
IDCJAC0009,62100,2010,05,30,8.4,1,N
IDCJAC0009,62100,2010,05,31,4.6,1,N
IDCJAC0009,62100,2010,06,01,3.6,1,N
IDCJAC0009,62100,2010,06,02,0.0,1,N
IDCJAC0009,62100,2010,06,03,0.4,1,N
IDCJAC0009,62100,2010,06,04,6.4,1,N
IDCJAC0009,62100,2010,06,05,5.0,1,N
IDCJAC0009,62100,2010,06,06,0.2,1,N
IDCJAC0009,62100,2010,06,07,0.2,1,N
IDCJAC0009,62100,2010,06,08,0.2,1,N
IDCJAC0009,62100,2010,06,09,0.0,1,N
IDCJAC0009,62100,2010,06,10,2.2,1,N
IDCJAC0009,62100,2010,06,11,0.0,1,N
IDCJAC0009,62100,2010,06,12,0.0,1,N
IDCJAC0009,62100,2010,06,13,0.0,1,N
IDCJAC0009,62100,2010,06,14,0.2,1,N
IDCJAC0009,62100,2010,06,15,0.2,1,N
IDCJAC0009,62100,2010,06,16,0.0,1,N
IDCJAC0009,62100,2010,06,17,0.6,1,N
IDCJAC0009,62100,2010,06,18,12.8,1,N
IDCJAC0009,62100,2010,06,19,0.0,1,N
IDCJAC0009,62100,2010,06,20,0.2,1,N
IDCJAC0009,62100,2010,06,21,0.0,1,N
IDCJAC0009,62100,2010,06,22,0.4,1,N
IDCJAC0009,62100,2010,06,23,2.6,1,N
IDCJAC0009,62100,2010,06,24,1.0,1,N
IDCJAC0009,62100,2010,06,25,1.8,1,N
IDCJAC0009,62100,2010,06,26,18.8,1,N
IDCJAC0009,62100,2010,06,27,2.0,1,N
IDCJAC0009,62100,2010,06,28,0.2,1,N
IDCJAC0009,62100,2010,06,29,0.2,1,N
IDCJAC0009,62100,2010,06,30,0.2,1,N
IDCJAC0009,62100,2010,07,01,0.2,1,N
IDCJAC0009,62100,2010,07,02,0.0,1,N
IDCJAC0009,62100,2010,07,03,6.8,1,N
IDCJAC0009,62100,2010,07,04,0.0,1,N
IDCJAC0009,62100,2010,07,05,0.2,1,N
IDCJAC0009,62100,2010,07,06,3.0,1,N
IDCJAC0009,62100,2010,07,07,0.0,1,N
IDCJAC0009,62100,2010,07,08,0.0,1,N
IDCJAC0009,62100,2010,07,09,1.8,1,N
IDCJAC0009,62100,2010,07,10,2.4,1,N
IDCJAC0009,62100,2010,07,11,0.0,1,N
IDCJAC0009,62100,2010,07,12,7.4,1,N
IDCJAC0009,62100,2010,07,13,2.4,1,N
IDCJAC0009,62100,2010,07,14,37.8,1,N
IDCJAC0009,62100,2010,07,15,3.8,1,N
IDCJAC0009,62100,2010,07,16,0.0,1,N
IDCJAC0009,62100,2010,07,17,0.0,1,N
IDCJAC0009,62100,2010,07,18,0.0,1,N
IDCJAC0009,62100,2010,07,19,0.0,1,N
IDCJAC0009,62100,2010,07,20,0.0,1,N
IDCJAC0009,62100,2010,07,21,0.0,1,N
IDCJAC0009,62100,2010,07,22,0.2,1,N
IDCJAC0009,62100,2010,07,23,0.0,1,N
IDCJAC0009,62100,2010,07,24,0.0,1,N
IDCJAC0009,62100,2010,07,25,0.2,1,N
IDCJAC0009,62100,2010,07,26,2.6,1,N
IDCJAC0009,62100,2010,07,27,0.0,1,N
IDCJAC0009,62100,2010,07,28,1.4,1,N
IDCJAC0009,62100,2010,07,29,21.4,1,N
IDCJAC0009,62100,2010,07,30,18.8,1,N
IDCJAC0009,62100,2010,07,31,21.4,1,N
IDCJAC0009,62100,2010,08,01,1.8,1,N
IDCJAC0009,62100,2010,08,02,5.0,1,N
IDCJAC0009,62100,2010,08,03,1.0,1,N
IDCJAC0009,62100,2010,08,04,0.2,1,N
IDCJAC0009,62100,2010,08,05,0.2,1,N
IDCJAC0009,62100,2010,08,06,0.0,1,N
IDCJAC0009,62100,2010,08,07,0.0,1,N
IDCJAC0009,62100,2010,08,08,0.0,1,N
IDCJAC0009,62100,2010,08,09,0.0,1,N
IDCJAC0009,62100,2010,08,10,15.2,1,N
IDCJAC0009,62100,2010,08,11,19.8,1,N
IDCJAC0009,62100,2010,08,12,8.2,1,N
IDCJAC0009,62100,2010,08,13,1.4,1,N
IDCJAC0009,62100,2010,08,14,0.2,1,N
IDCJAC0009,62100,2010,08,15,0.0,1,N
IDCJAC0009,62100,2010,08,16,0.8,1,N
IDCJAC0009,62100,2010,08,17,0.0,1,N
IDCJAC0009,62100,2010,08,18,0.0,1,N
IDCJAC0009,62100,2010,08,19,19.6,1,N
IDCJAC0009,62100,2010,08,20,9.2,1,N
IDCJAC0009,62100,2010,08,21,0.0,1,N
IDCJAC0009,62100,2010,08,22,0.2,1,N
IDCJAC0009,62100,2010,08,23,4.0,1,N
IDCJAC0009,62100,2010,08,24,2.2,1,N
IDCJAC0009,62100,2010,08,25,0.8,1,N
IDCJAC0009,62100,2010,08,26,0.6,1,N
IDCJAC0009,62100,2010,08,27,8.6,1,N
IDCJAC0009,62100,2010,08,28,1.4,1,N
IDCJAC0009,62100,2010,08,29,0.0,1,N
IDCJAC0009,62100,2010,08,30,0.2,1,N
IDCJAC0009,62100,2010,08,31,0.0,1,N
IDCJAC0009,62100,2010,09,01,0.0,1,N
IDCJAC0009,62100,2010,09,02,2.6,1,N
IDCJAC0009,62100,2010,09,03,0.2,1,N
IDCJAC0009,62100,2010,09,04,24.2,1,N
IDCJAC0009,62100,2010,09,05,23.8,1,N
IDCJAC0009,62100,2010,09,06,1.6,1,N
IDCJAC0009,62100,2010,09,07,0.2,1,N
IDCJAC0009,62100,2010,09,08,0.2,1,N
IDCJAC0009,62100,2010,09,09,0.0,1,N
IDCJAC0009,62100,2010,09,10,13.2,1,N
IDCJAC0009,62100,2010,09,11,8.6,1,N
IDCJAC0009,62100,2010,09,12,0.0,1,N
IDCJAC0009,62100,2010,09,13,0.0,1,N
IDCJAC0009,62100,2010,09,14,0.4,1,N
IDCJAC0009,62100,2010,09,15,21.0,1,N
IDCJAC0009,62100,2010,09,16,0.0,1,N
IDCJAC0009,62100,2010,09,17,0.0,1,N
IDCJAC0009,62100,2010,09,18,0.2,1,N
IDCJAC0009,62100,2010,09,19,0.0,1,N
IDCJAC0009,62100,2010,09,20,0.0,1,N
IDCJAC0009,62100,2010,09,21,0.0,1,N
IDCJAC0009,62100,2010,09,22,0.6,1,N
IDCJAC0009,62100,2010,09,23,0.0,1,N
IDCJAC0009,62100,2010,09,24,0.2,1,N
IDCJAC0009,62100,2010,09,25,0.0,1,N
IDCJAC0009,62100,2010,09,26,0.0,1,N
IDCJAC0009,62100,2010,09,27,0.0,1,N
IDCJAC0009,62100,2010,09,28,0.8,1,N
IDCJAC0009,62100,2010,09,29,0.0,1,N
IDCJAC0009,62100,2010,09,30,0.0,1,N
IDCJAC0009,62100,2010,10,01,0.0,1,N
IDCJAC0009,62100,2010,10,02,0.0,1,N
IDCJAC0009,62100,2010,10,03,14.8,1,N
IDCJAC0009,62100,2010,10,04,11.0,1,N
IDCJAC0009,62100,2010,10,05,1.4,1,N
IDCJAC0009,62100,2010,10,06,0.2,1,N
IDCJAC0009,62100,2010,10,07,0.0,1,N
IDCJAC0009,62100,2010,10,08,0.0,1,N
IDCJAC0009,62100,2010,10,09,0.0,1,N
IDCJAC0009,62100,2010,10,10,0.0,1,N
IDCJAC0009,62100,2010,10,11,3.2,1,N
IDCJAC0009,62100,2010,10,12,0.0,1,N
IDCJAC0009,62100,2010,10,13,0.0,1,N
IDCJAC0009,62100,2010,10,14,7.4,1,N
IDCJAC0009,62100,2010,10,15,7.2,1,N
IDCJAC0009,62100,2010,10,16,63.2,1,N
IDCJAC0009,62100,2010,10,17,0.2,1,N
IDCJAC0009,62100,2010,10,18,0.0,1,N
IDCJAC0009,62100,2010,10,19,0.0,1,N
IDCJAC0009,62100,2010,10,20,0.0,1,N
IDCJAC0009,62100,2010,10,21,0.0,1,N
IDCJAC0009,62100,2010,10,22,0.0,1,N
IDCJAC0009,62100,2010,10,23,0.0,1,N
IDCJAC0009,62100,2010,10,24,12.0,1,N
IDCJAC0009,62100,2010,10,25,5.8,1,N
IDCJAC0009,62100,2010,10,26,0.0,1,N
IDCJAC0009,62100,2010,10,27,0.0,1,N
IDCJAC0009,62100,2010,10,28,0.0,1,N
IDCJAC0009,62100,2010,10,29,0.0,1,N
IDCJAC0009,62100,2010,10,30,0.0,1,N
IDCJAC0009,62100,2010,10,31,0.0,1,N
IDCJAC0009,62100,2010,11,01,0.0,1,N
IDCJAC0009,62100,2010,11,02,27.2,1,N
IDCJAC0009,62100,2010,11,03,0.0,1,N
IDCJAC0009,62100,2010,11,04,0.2,1,N
IDCJAC0009,62100,2010,11,05,6.0,1,N
IDCJAC0009,62100,2010,11,06,5.4,1,N
IDCJAC0009,62100,2010,11,07,3.2,1,N
IDCJAC0009,62100,2010,11,08,0.0,1,N
IDCJAC0009,62100,2010,11,09,20.6,1,N
IDCJAC0009,62100,2010,11,10,4.2,1,N
IDCJAC0009,62100,2010,11,11,7.6,1,N
IDCJAC0009,62100,2010,11,12,4.4,1,N
IDCJAC0009,62100,2010,11,13,0.0,1,N
IDCJAC0009,62100,2010,11,14,0.0,1,N
IDCJAC0009,62100,2010,11,15,0.0,1,N
IDCJAC0009,62100,2010,11,16,35.0,1,N
IDCJAC0009,62100,2010,11,17,2.2,1,N
IDCJAC0009,62100,2010,11,18,0.0,1,N
IDCJAC0009,62100,2010,11,19,0.0,1,N
IDCJAC0009,62100,2010,11,20,0.0,1,N
IDCJAC0009,62100,2010,11,21,0.0,1,N
IDCJAC0009,62100,2010,11,22,0.0,1,N
IDCJAC0009,62100,2010,11,23,0.0,1,N
IDCJAC0009,62100,2010,11,24,0.0,1,N
IDCJAC0009,62100,2010,11,25,0.0,1,N
IDCJAC0009,62100,2010,11,26,0.0,1,N
IDCJAC0009,62100,2010,11,27,0.0,1,N
IDCJAC0009,62100,2010,11,28,0.2,1,N
IDCJAC0009,62100,2010,11,29,37.4,1,N
IDCJAC0009,62100,2010,11,30,,,
IDCJAC0009,62100,2010,12,01,44.2,1,N
IDCJAC0009,62100,2010,12,02,23.2,1,N
IDCJAC0009,62100,2010,12,03,0.2,1,N
IDCJAC0009,62100,2010,12,04,65.0,1,N
IDCJAC0009,62100,2010,12,05,13.0,1,N
IDCJAC0009,62100,2010,12,06,8.4,1,N
IDCJAC0009,62100,2010,12,07,9.0,1,N
IDCJAC0009,62100,2010,12,08,0.0,1,N
IDCJAC0009,62100,2010,12,09,0.8,1,N
IDCJAC0009,62100,2010,12,10,16.8,1,N
IDCJAC0009,62100,2010,12,11,0.4,1,N
IDCJAC0009,62100,2010,12,12,0.0,1,N
IDCJAC0009,62100,2010,12,13,0.0,1,N
IDCJAC0009,62100,2010,12,14,0.0,1,N
IDCJAC0009,62100,2010,12,15,0.0,1,N
IDCJAC0009,62100,2010,12,16,0.0,1,N
IDCJAC0009,62100,2010,12,17,1.2,1,N
IDCJAC0009,62100,2010,12,18,0.0,1,N
IDCJAC0009,62100,2010,12,19,0.0,1,N
IDCJAC0009,62100,2010,12,20,13.0,1,N
IDCJAC0009,62100,2010,12,21,0.0,1,N
IDCJAC0009,62100,2010,12,22,0.0,1,N
IDCJAC0009,62100,2010,12,23,0.0,1,N
IDCJAC0009,62100,2010,12,24,0.0,1,N
IDCJAC0009,62100,2010,12,25,0.0,1,N
IDCJAC0009,62100,2010,12,26,22.6,1,N
IDCJAC0009,62100,2010,12,27,16.8,1,N
IDCJAC0009,62100,2010,12,28,0.0,1,N
IDCJAC0009,62100,2010,12,29,0.0,1,N
IDCJAC0009,62100,2010,12,30,0.0,1,N
IDCJAC0009,62100,2010,12,31,0.0,1,N
