Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,79103,2010,05,10,12.1,1,Y
IDCJAC0010,79103,2010,05,11,4.2,1,Y
IDCJAC0010,79103,2010,05,12,4.4,1,Y
IDCJAC0010,79103,2010,05,13,6.4,1,Y
IDCJAC0010,79103,2010,05,14,8.1,1,Y
IDCJAC0010,79103,2010,05,15,9.3,1,Y
IDCJAC0010,79103,2010,05,16,8.3,1,Y
IDCJAC0010,79103,2010,05,17,9.1,1,Y
IDCJAC0010,79103,2010,05,18,9.6,1,Y
IDCJAC0010,79103,2010,05,19,11.5,1,Y
IDCJAC0010,79103,2010,05,20,9.4,1,Y
IDCJAC0010,79103,2010,05,21,5.8,1,Y
IDCJAC0010,79103,2010,05,22,7.1,1,Y
IDCJAC0010,79103,2010,05,23,6.4,1,Y
IDCJAC0010,79103,2010,05,24,6.5,1,Y
IDCJAC0010,79103,2010,05,25,7.8,1,Y
IDCJAC0010,79103,2010,05,26,11.7,1,Y
IDCJAC0010,79103,2010,05,27,8.4,1,Y
IDCJAC0010,79103,2010,05,28,7.6,1,Y
IDCJAC0010,79103,2010,05,29,7.7,1,Y
IDCJAC0010,79103,2010,05,30,8.6,1,Y
IDCJAC0010,79103,2010,05,31,6.3,1,Y
IDCJAC0010,79103,2010,06,01,6.8,1,Y
IDCJAC0010,79103,2010,06,02,7.7,1,Y
IDCJAC0010,79103,2010,06,03,8.6,1,Y
IDCJAC0010,79103,2010,06,04,9.0,1,Y
IDCJAC0010,79103,2010,06,05,4.7,1,Y
IDCJAC0010,79103,2010,06,06,3.7,1,Y
IDCJAC0010,79103,2010,06,07,3.7,1,Y
IDCJAC0010,79103,2010,06,08,2.9,1,Y
IDCJAC0010,79103,2010,06,09,2.1,1,Y
IDCJAC0010,79103,2010,06,10,3.9,1,Y
IDCJAC0010,79103,2010,06,11,3.8,1,Y
IDCJAC0010,79103,2010,06,12,2.7,1,Y
IDCJAC0010,79103,2010,06,13,3.3,1,Y
IDCJAC0010,79103,2010,06,14,3.0,1,Y
IDCJAC0010,79103,2010,06,15,3.7,1,Y
IDCJAC0010,79103,2010,06,16,6.8,1,Y
IDCJAC0010,79103,2010,06,17,3.2,1,Y
IDCJAC0010,79103,2010,06,18,6.4,1,Y
IDCJAC0010,79103,2010,06,19,6.0,1,Y
IDCJAC0010,79103,2010,06,20,6.3,1,Y
IDCJAC0010,79103,2010,06,21,7.5,1,Y
IDCJAC0010,79103,2010,06,22,7.8,1,Y
IDCJAC0010,79103,2010,06,23,6.4,1,Y
IDCJAC0010,79103,2010,06,24,7.5,1,Y
IDCJAC0010,79103,2010,06,25,5.8,1,Y
IDCJAC0010,79103,2010,06,26,1.6,1,Y
IDCJAC0010,79103,2010,06,27,2.7,1,Y
IDCJAC0010,79103,2010,06,28,3.5,1,Y
IDCJAC0010,79103,2010,06,29,3.5,1,Y
IDCJAC0010,79103,2010,06,30,2.9,1,Y
IDCJAC0010,79103,2010,07,01,4.2,1,Y
IDCJAC0010,79103,2010,07,02,1.4,1,Y
IDCJAC0010,79103,2010,07,03,4.2,1,Y
IDCJAC0010,79103,2010,07,04,2.4,1,Y
IDCJAC0010,79103,2010,07,05,2.0,1,Y
IDCJAC0010,79103,2010,07,06,3.5,1,Y
IDCJAC0010,79103,2010,07,07,5.6,1,Y
IDCJAC0010,79103,2010,07,08,3.5,1,Y
IDCJAC0010,79103,2010,07,09,5.0,1,Y
IDCJAC0010,79103,2010,07,10,5.3,1,Y
IDCJAC0010,79103,2010,07,11,5.1,1,Y
IDCJAC0010,79103,2010,07,12,6.2,1,Y
IDCJAC0010,79103,2010,07,13,7.7,1,Y
IDCJAC0010,79103,2010,07,14,3.0,1,Y
IDCJAC0010,79103,2010,07,15,2.7,1,Y
IDCJAC0010,79103,2010,07,16,3.8,1,Y
IDCJAC0010,79103,2010,07,17,2.0,1,Y
IDCJAC0010,79103,2010,07,18,2.3,1,Y
IDCJAC0010,79103,2010,07,19,4.1,1,Y
IDCJAC0010,79103,2010,07,20,3.6,1,Y
IDCJAC0010,79103,2010,07,21,4.8,1,Y
IDCJAC0010,79103,2010,07,22,9.5,1,Y
IDCJAC0010,79103,2010,07,23,11.1,1,Y
IDCJAC0010,79103,2010,07,24,6.5,1,Y
IDCJAC0010,79103,2010,07,25,6.2,1,Y
IDCJAC0010,79103,2010,07,26,4.7,1,Y
IDCJAC0010,79103,2010,07,27,6.0,1,Y
IDCJAC0010,79103,2010,07,28,4.1,1,Y
IDCJAC0010,79103,2010,07,29,6.2,1,Y
IDCJAC0010,79103,2010,07,30,7.1,1,Y
IDCJAC0010,79103,2010,07,31,5.5,1,Y
IDCJAC0010,79103,2010,08,01,2.1,1,Y
IDCJAC0010,79103,2010,08,02,4.4,1,Y
IDCJAC0010,79103,2010,08,03,3.7,1,Y
IDCJAC0010,79103,2010,08,04,2.4,1,Y
IDCJAC0010,79103,2010,08,05,2.4,1,Y
IDCJAC0010,79103,2010,08,06,3.3,1,Y
IDCJAC0010,79103,2010,08,07,3.1,1,Y
IDCJAC0010,79103,2010,08,08,5.6,1,Y
IDCJAC0010,79103,2010,08,09,5.8,1,Y
IDCJAC0010,79103,2010,08,10,3.8,1,Y
IDCJAC0010,79103,2010,08,11,4.2,1,Y
IDCJAC0010,79103,2010,08,12,4.6,1,Y
IDCJAC0010,79103,2010,08,13,5.2,1,Y
IDCJAC0010,79103,2010,08,14,5.1,1,Y
IDCJAC0010,79103,2010,08,15,5.3,1,Y
IDCJAC0010,79103,2010,08,16,0.5,1,Y
IDCJAC0010,79103,2010,08,17,3.9,1,Y
IDCJAC0010,79103,2010,08,18,6.1,1,Y
IDCJAC0010,79103,2010,08,19,2.7,1,Y
IDCJAC0010,79103,2010,08,20,1.9,1,Y
IDCJAC0010,79103,2010,08,21,4.5,1,Y
IDCJAC0010,79103,2010,08,22,6.5,1,Y
IDCJAC0010,79103,2010,08,23,5.3,1,Y
IDCJAC0010,79103,2010,08,24,3.2,1,Y
IDCJAC0010,79103,2010,08,25,0.5,1,Y
IDCJAC0010,79103,2010,08,26,2.2,1,Y
IDCJAC0010,79103,2010,08,27,2.4,1,Y
IDCJAC0010,79103,2010,08,28,4.7,1,Y
IDCJAC0010,79103,2010,08,29,6.2,1,Y
IDCJAC0010,79103,2010,08,30,9.3,1,Y
IDCJAC0010,79103,2010,08,31,6.5,1,Y
IDCJAC0010,79103,2010,09,01,4.6,1,Y
IDCJAC0010,79103,2010,09,02,3.0,1,Y
IDCJAC0010,79103,2010,09,03,11.2,1,Y
IDCJAC0010,79103,2010,09,04,10.6,1,Y
IDCJAC0010,79103,2010,09,05,6.3,1,Y
IDCJAC0010,79103,2010,09,06,3.2,1,Y
IDCJAC0010,79103,2010,09,07,7.6,1,Y
IDCJAC0010,79103,2010,09,08,6.9,1,Y
IDCJAC0010,79103,2010,09,09,9.0,1,Y
IDCJAC0010,79103,2010,09,10,5.8,1,Y
IDCJAC0010,79103,2010,09,11,6.0,1,Y
IDCJAC0010,79103,2010,09,12,8.9,1,Y
IDCJAC0010,79103,2010,09,13,7.0,1,Y
IDCJAC0010,79103,2010,09,14,7.7,1,Y
IDCJAC0010,79103,2010,09,15,4.7,1,Y
IDCJAC0010,79103,2010,09,16,2.4,1,Y
IDCJAC0010,79103,2010,09,17,5.3,1,Y
IDCJAC0010,79103,2010,09,18,6.3,1,Y
IDCJAC0010,79103,2010,09,19,5.8,1,Y
IDCJAC0010,79103,2010,09,20,11.4,1,Y
IDCJAC0010,79103,2010,09,21,5.1,1,Y
IDCJAC0010,79103,2010,09,22,5.1,1,Y
IDCJAC0010,79103,2010,09,23,8.6,1,Y
IDCJAC0010,79103,2010,09,24,8.1,1,Y
IDCJAC0010,79103,2010,09,25,9.8,1,Y
IDCJAC0010,79103,2010,09,26,12.2,1,Y
IDCJAC0010,79103,2010,09,27,6.2,1,Y
IDCJAC0010,79103,2010,09,28,4.6,1,Y
IDCJAC0010,79103,2010,09,29,4.6,1,Y
IDCJAC0010,79103,2010,09,30,6.1,1,Y
IDCJAC0010,79103,2010,10,01,8.2,1,Y
IDCJAC0010,79103,2010,10,02,12.7,1,Y
IDCJAC0010,79103,2010,10,03,14.9,1,Y
IDCJAC0010,79103,2010,10,04,14.6,1,Y
IDCJAC0010,79103,2010,10,05,14.4,1,Y
IDCJAC0010,79103,2010,10,06,17.2,1,Y
IDCJAC0010,79103,2010,10,07,5.9,1,Y
IDCJAC0010,79103,2010,10,08,9.4,1,Y
IDCJAC0010,79103,2010,10,09,9.3,1,Y
IDCJAC0010,79103,2010,10,10,14.4,1,Y
IDCJAC0010,79103,2010,10,11,15.3,1,Y
IDCJAC0010,79103,2010,10,12,15.7,1,Y
IDCJAC0010,79103,2010,10,13,9.9,1,Y
IDCJAC0010,79103,2010,10,14,12.3,1,Y
IDCJAC0010,79103,2010,10,15,3.6,1,Y
IDCJAC0010,79103,2010,10,16,2.6,1,Y
IDCJAC0010,79103,2010,10,17,8.0,1,Y
IDCJAC0010,79103,2010,10,18,7.3,1,Y
IDCJAC0010,79103,2010,10,19,9.3,1,Y
IDCJAC0010,79103,2010,10,20,14.4,1,Y
IDCJAC0010,79103,2010,10,21,16.3,1,Y
IDCJAC0010,79103,2010,10,22,19.7,1,Y
IDCJAC0010,79103,2010,10,23,7.7,1,Y
IDCJAC0010,79103,2010,10,24,8.2,1,Y
IDCJAC0010,79103,2010,10,25,12.7,1,Y
IDCJAC0010,79103,2010,10,26,12.3,1,Y
IDCJAC0010,79103,2010,10,27,11.0,1,Y
IDCJAC0010,79103,2010,10,28,15.6,1,Y
IDCJAC0010,79103,2010,10,29,19.5,1,Y
IDCJAC0010,79103,2010,10,30,7.6,1,Y
IDCJAC0010,79103,2010,10,31,3.7,1,Y
IDCJAC0010,79103,2010,11,01,6.1,1,Y
IDCJAC0010,79103,2010,11,02,8.5,1,Y
IDCJAC0010,79103,2010,11,03,4.7,1,Y
IDCJAC0010,79103,2010,11,04,6.4,1,Y
IDCJAC0010,79103,2010,11,05,13.5,1,Y
IDCJAC0010,79103,2010,11,06,15.1,1,Y
IDCJAC0010,79103,2010,11,07,15.4,1,Y
IDCJAC0010,79103,2010,11,08,13.8,1,Y
IDCJAC0010,79103,2010,11,09,20.5,1,Y
IDCJAC0010,79103,2010,11,10,15.6,1,Y
IDCJAC0010,79103,2010,11,11,23.2,1,Y
IDCJAC0010,79103,2010,11,12,22.6,1,Y
IDCJAC0010,79103,2010,11,13,10.7,1,Y
IDCJAC0010,79103,2010,11,14,9.3,1,Y
IDCJAC0010,79103,2010,11,15,9.3,1,Y
IDCJAC0010,79103,2010,11,16,10.6,1,Y
IDCJAC0010,79103,2010,11,17,13.8,1,Y
IDCJAC0010,79103,2010,11,18,8.8,1,Y
IDCJAC0010,79103,2010,11,19,12.5,1,Y
IDCJAC0010,79103,2010,11,20,19.8,1,Y
IDCJAC0010,79103,2010,11,21,19.6,1,Y
IDCJAC0010,79103,2010,11,22,25.6,1,Y
IDCJAC0010,79103,2010,11,23,23.3,1,Y
IDCJAC0010,79103,2010,11,24,19.0,1,Y
IDCJAC0010,79103,2010,11,25,13.4,1,Y
IDCJAC0010,79103,2010,11,26,17.9,1,Y
IDCJAC0010,79103,2010,11,27,11.9,1,Y
IDCJAC0010,79103,2010,11,28,6.7,1,Y
IDCJAC0010,79103,2010,11,29,8.6,1,Y
IDCJAC0010,79103,2010,11,30,11.7,1,Y
IDCJAC0010,79103,2010,12,01,14.3,1,Y
IDCJAC0010,79103,2010,12,02,19.5,1,Y
IDCJAC0010,79103,2010,12,03,21.2,1,Y
IDCJAC0010,79103,2010,12,04,23.8,1,Y
IDCJAC0010,79103,2010,12,05,25.9,1,Y
IDCJAC0010,79103,2010,12,06,20.5,1,Y
IDCJAC0010,79103,2010,12,07,18.1,1,Y
IDCJAC0010,79103,2010,12,08,14.3,1,Y
IDCJAC0010,79103,2010,12,09,14.9,1,Y
IDCJAC0010,79103,2010,12,10,9.2,1,Y
IDCJAC0010,79103,2010,12,11,11.8,1,Y
IDCJAC0010,79103,2010,12,12,9.6,1,Y
IDCJAC0010,79103,2010,12,13,13.3,1,Y
IDCJAC0010,79103,2010,12,14,19.2,1,Y
IDCJAC0010,79103,2010,12,15,16.1,1,Y
IDCJAC0010,79103,2010,12,16,12.6,1,Y
IDCJAC0010,79103,2010,12,17,12.0,1,Y
IDCJAC0010,79103,2010,12,18,9.1,1,Y
IDCJAC0010,79103,2010,12,19,4.6,1,Y
IDCJAC0010,79103,2010,12,20,9.9,1,Y
IDCJAC0010,79103,2010,12,21,8.6,1,Y
IDCJAC0010,79103,2010,12,22,16.2,1,Y
IDCJAC0010,79103,2010,12,23,14.2,1,Y
IDCJAC0010,79103,2010,12,24,21.2,1,Y
IDCJAC0010,79103,2010,12,25,21.6,1,Y
IDCJAC0010,79103,2010,12,26,10.2,1,Y
IDCJAC0010,79103,2010,12,27,9.7,1,Y
IDCJAC0010,79103,2010,12,28,17.8,1,Y
IDCJAC0010,79103,2010,12,29,22.1,1,Y
IDCJAC0010,79103,2010,12,30,22.9,1,Y
IDCJAC0010,79103,2010,12,31,31.0,1,Y
