Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,33195,2010,03,03,28.9,1,Y
IDCJAC0010,33195,2010,03,04,31.6,1,Y
IDCJAC0010,33195,2010,03,05,32.7,1,Y
IDCJAC0010,33195,2010,03,06,31.7,1,Y
IDCJAC0010,33195,2010,03,07,31.8,1,Y
IDCJAC0010,33195,2010,03,08,28.6,1,Y
IDCJAC0010,33195,2010,03,09,31.3,1,Y
IDCJAC0010,33195,2010,03,10,31.8,1,Y
IDCJAC0010,33195,2010,03,11,29.9,1,Y
IDCJAC0010,33195,2010,03,12,27.5,1,Y
IDCJAC0010,33195,2010,03,13,28.0,1,Y
IDCJAC0010,33195,2010,03,14,28.0,1,Y
IDCJAC0010,33195,2010,03,15,30.0,1,Y
IDCJAC0010,33195,2010,03,16,29.6,1,Y
IDCJAC0010,33195,2010,03,17,28.7,1,Y
IDCJAC0010,33195,2010,03,18,28.6,1,Y
IDCJAC0010,33195,2010,03,19,29.1,1,Y
IDCJAC0010,33195,2010,03,20,27.4,1,Y
IDCJAC0010,33195,2010,03,21,27.6,1,Y
IDCJAC0010,33195,2010,03,22,26.3,1,Y
IDCJAC0010,33195,2010,03,23,30.4,1,Y
IDCJAC0010,33195,2010,03,24,29.9,1,Y
IDCJAC0010,33195,2010,03,25,29.5,1,Y
IDCJAC0010,33195,2010,03,26,29.6,1,Y
IDCJAC0010,33195,2010,03,27,28.9,1,Y
IDCJAC0010,33195,2010,03,28,30.3,1,Y
IDCJAC0010,33195,2010,03,29,29.7,1,Y
IDCJAC0010,33195,2010,03,30,29.6,1,Y
IDCJAC0010,33195,2010,03,31,29.2,1,Y
IDCJAC0010,33195,2010,04,01,28.3,1,Y
IDCJAC0010,33195,2010,04,02,30.2,1,Y
IDCJAC0010,33195,2010,04,03,28.8,1,Y
IDCJAC0010,33195,2010,04,04,28.6,1,Y
IDCJAC0010,33195,2010,04,05,29.2,1,Y
IDCJAC0010,33195,2010,04,06,28.3,1,Y
IDCJAC0010,33195,2010,04,07,30.0,1,Y
IDCJAC0010,33195,2010,04,08,29.8,1,Y
IDCJAC0010,33195,2010,04,09,31.8,1,Y
IDCJAC0010,33195,2010,04,10,31.3,1,Y
IDCJAC0010,33195,2010,04,11,31.0,1,Y
IDCJAC0010,33195,2010,04,12,30.9,1,Y
IDCJAC0010,33195,2010,04,13,24.4,1,Y
IDCJAC0010,33195,2010,04,14,28.0,1,Y
IDCJAC0010,33195,2010,04,15,27.6,1,Y
IDCJAC0010,33195,2010,04,16,28.3,1,Y
IDCJAC0010,33195,2010,04,17,28.8,1,Y
IDCJAC0010,33195,2010,04,18,29.1,1,Y
IDCJAC0010,33195,2010,04,19,26.1,1,Y
IDCJAC0010,33195,2010,04,20,28.6,1,Y
IDCJAC0010,33195,2010,04,21,28.9,1,Y
IDCJAC0010,33195,2010,04,22,27.8,1,Y
IDCJAC0010,33195,2010,04,23,,,
IDCJAC0010,33195,2010,04,24,29.5,1,Y
IDCJAC0010,33195,2010,04,25,30.7,1,Y
IDCJAC0010,33195,2010,04,26,29.6,1,Y
IDCJAC0010,33195,2010,04,27,27.4,1,Y
IDCJAC0010,33195,2010,04,28,27.6,1,Y
IDCJAC0010,33195,2010,04,29,29.5,1,Y
IDCJAC0010,33195,2010,04,30,28.5,1,Y
IDCJAC0010,33195,2010,05,01,28.3,1,Y
IDCJAC0010,33195,2010,05,02,28.2,1,Y
IDCJAC0010,33195,2010,05,03,26.3,1,Y
IDCJAC0010,33195,2010,05,04,27.8,1,Y
IDCJAC0010,33195,2010,05,05,29.0,1,Y
IDCJAC0010,33195,2010,05,06,28.8,1,Y
IDCJAC0010,33195,2010,05,07,26.6,1,Y
IDCJAC0010,33195,2010,05,08,26.8,1,Y
IDCJAC0010,33195,2010,05,09,26.6,1,Y
IDCJAC0010,33195,2010,05,10,25.8,1,Y
IDCJAC0010,33195,2010,05,11,25.5,1,Y
IDCJAC0010,33195,2010,05,12,26.8,1,Y
IDCJAC0010,33195,2010,05,13,25.8,1,Y
IDCJAC0010,33195,2010,05,14,25.8,1,Y
IDCJAC0010,33195,2010,05,15,25.3,1,Y
IDCJAC0010,33195,2010,05,16,23.0,1,Y
IDCJAC0010,33195,2010,05,17,20.6,1,Y
IDCJAC0010,33195,2010,05,18,24.5,1,Y
IDCJAC0010,33195,2010,05,19,24.9,1,Y
IDCJAC0010,33195,2010,05,20,24.9,1,Y
IDCJAC0010,33195,2010,05,21,27.1,1,Y
IDCJAC0010,33195,2010,05,22,26.4,1,Y
IDCJAC0010,33195,2010,05,23,26.3,1,Y
IDCJAC0010,33195,2010,05,24,26.3,1,Y
IDCJAC0010,33195,2010,05,25,26.2,1,Y
IDCJAC0010,33195,2010,05,26,27.3,1,Y
IDCJAC0010,33195,2010,05,27,24.2,1,Y
IDCJAC0010,33195,2010,05,28,24.9,1,Y
IDCJAC0010,33195,2010,05,29,25.6,1,Y
IDCJAC0010,33195,2010,05,30,24.3,1,Y
IDCJAC0010,33195,2010,05,31,23.6,1,Y
IDCJAC0010,33195,2010,06,01,24.3,1,Y
IDCJAC0010,33195,2010,06,02,24.9,1,Y
IDCJAC0010,33195,2010,06,03,21.9,1,Y
IDCJAC0010,33195,2010,06,04,25.5,1,Y
IDCJAC0010,33195,2010,06,05,24.7,1,Y
IDCJAC0010,33195,2010,06,06,24.4,1,Y
IDCJAC0010,33195,2010,06,07,22.5,1,Y
IDCJAC0010,33195,2010,06,08,25.6,1,Y
IDCJAC0010,33195,2010,06,09,26.3,1,Y
IDCJAC0010,33195,2010,06,10,24.1,1,Y
IDCJAC0010,33195,2010,06,11,16.1,1,Y
IDCJAC0010,33195,2010,06,12,21.7,1,Y
IDCJAC0010,33195,2010,06,13,22.1,1,Y
IDCJAC0010,33195,2010,06,14,22.1,1,Y
IDCJAC0010,33195,2010,06,15,23.3,1,Y
IDCJAC0010,33195,2010,06,16,25.2,1,Y
IDCJAC0010,33195,2010,06,17,25.6,1,Y
IDCJAC0010,33195,2010,06,18,26.0,1,Y
IDCJAC0010,33195,2010,06,19,20.8,1,Y
IDCJAC0010,33195,2010,06,20,22.9,1,Y
IDCJAC0010,33195,2010,06,21,25.5,1,Y
IDCJAC0010,33195,2010,06,22,25.1,1,Y
IDCJAC0010,33195,2010,06,23,24.1,1,Y
IDCJAC0010,33195,2010,06,24,25.2,1,Y
IDCJAC0010,33195,2010,06,25,25.0,1,Y
IDCJAC0010,33195,2010,06,26,25.3,1,Y
IDCJAC0010,33195,2010,06,27,26.1,1,Y
IDCJAC0010,33195,2010,06,28,25.0,1,Y
IDCJAC0010,33195,2010,06,29,26.5,1,Y
IDCJAC0010,33195,2010,06,30,26.0,1,Y
IDCJAC0010,33195,2010,07,01,27.1,1,Y
IDCJAC0010,33195,2010,07,02,25.0,1,Y
IDCJAC0010,33195,2010,07,03,21.1,1,Y
IDCJAC0010,33195,2010,07,04,23.0,1,Y
IDCJAC0010,33195,2010,07,05,25.2,1,Y
IDCJAC0010,33195,2010,07,06,24.9,1,Y
IDCJAC0010,33195,2010,07,07,25.0,1,Y
IDCJAC0010,33195,2010,07,08,16.3,1,Y
IDCJAC0010,33195,2010,07,09,23.6,1,Y
IDCJAC0010,33195,2010,07,10,23.9,1,Y
IDCJAC0010,33195,2010,07,11,25.2,1,Y
IDCJAC0010,33195,2010,07,12,23.8,1,Y
IDCJAC0010,33195,2010,07,13,25.5,1,Y
IDCJAC0010,33195,2010,07,14,25.6,1,Y
IDCJAC0010,33195,2010,07,15,24.8,1,Y
IDCJAC0010,33195,2010,07,16,22.7,1,Y
IDCJAC0010,33195,2010,07,17,25.2,1,Y
IDCJAC0010,33195,2010,07,18,25.4,1,Y
IDCJAC0010,33195,2010,07,19,25.9,1,Y
IDCJAC0010,33195,2010,07,20,26.1,1,Y
IDCJAC0010,33195,2010,07,21,24.0,1,Y
IDCJAC0010,33195,2010,07,22,23.7,1,Y
IDCJAC0010,33195,2010,07,23,23.8,1,Y
IDCJAC0010,33195,2010,07,24,24.8,1,Y
IDCJAC0010,33195,2010,07,25,25.3,1,Y
IDCJAC0010,33195,2010,07,26,24.7,1,Y
IDCJAC0010,33195,2010,07,27,23.4,1,Y
IDCJAC0010,33195,2010,07,28,27.5,1,Y
IDCJAC0010,33195,2010,07,29,27.6,1,Y
IDCJAC0010,33195,2010,07,30,27.3,1,Y
IDCJAC0010,33195,2010,07,31,28.1,1,Y
IDCJAC0010,33195,2010,08,01,29.0,1,Y
IDCJAC0010,33195,2010,08,02,26.1,1,Y
IDCJAC0010,33195,2010,08,03,21.8,1,Y
IDCJAC0010,33195,2010,08,04,24.4,1,Y
IDCJAC0010,33195,2010,08,05,25.5,1,Y
IDCJAC0010,33195,2010,08,06,25.8,1,Y
IDCJAC0010,33195,2010,08,07,24.3,1,Y
IDCJAC0010,33195,2010,08,08,24.0,1,Y
IDCJAC0010,33195,2010,08,09,25.9,1,Y
IDCJAC0010,33195,2010,08,10,27.3,1,Y
IDCJAC0010,33195,2010,08,11,19.8,1,Y
IDCJAC0010,33195,2010,08,12,23.0,1,Y
IDCJAC0010,33195,2010,08,13,22.1,1,Y
IDCJAC0010,33195,2010,08,14,23.0,1,Y
IDCJAC0010,33195,2010,08,15,25.7,1,Y
IDCJAC0010,33195,2010,08,16,27.3,1,Y
IDCJAC0010,33195,2010,08,17,25.4,1,Y
IDCJAC0010,33195,2010,08,18,26.4,1,Y
IDCJAC0010,33195,2010,08,19,27.2,1,Y
IDCJAC0010,33195,2010,08,20,28.5,1,Y
IDCJAC0010,33195,2010,08,21,25.4,1,Y
IDCJAC0010,33195,2010,08,22,25.9,1,Y
IDCJAC0010,33195,2010,08,23,26.5,1,Y
IDCJAC0010,33195,2010,08,24,28.9,1,Y
IDCJAC0010,33195,2010,08,25,21.4,1,Y
IDCJAC0010,33195,2010,08,26,16.7,1,Y
IDCJAC0010,33195,2010,08,27,,,
IDCJAC0010,33195,2010,08,28,25.1,1,Y
IDCJAC0010,33195,2010,08,29,19.9,1,Y
IDCJAC0010,33195,2010,08,30,23.2,1,Y
IDCJAC0010,33195,2010,08,31,25.1,1,Y
IDCJAC0010,33195,2010,09,01,25.7,1,Y
IDCJAC0010,33195,2010,09,02,26.5,1,Y
IDCJAC0010,33195,2010,09,03,27.5,1,Y
IDCJAC0010,33195,2010,09,04,27.4,1,Y
IDCJAC0010,33195,2010,09,05,28.3,1,Y
IDCJAC0010,33195,2010,09,06,27.0,1,Y
IDCJAC0010,33195,2010,09,07,25.4,1,Y
IDCJAC0010,33195,2010,09,08,28.0,1,Y
IDCJAC0010,33195,2010,09,09,27.7,1,Y
IDCJAC0010,33195,2010,09,10,29.5,1,Y
IDCJAC0010,33195,2010,09,11,29.7,1,Y
IDCJAC0010,33195,2010,09,12,27.9,1,Y
IDCJAC0010,33195,2010,09,13,27.1,1,Y
IDCJAC0010,33195,2010,09,14,29.3,1,Y
IDCJAC0010,33195,2010,09,15,32.4,1,Y
IDCJAC0010,33195,2010,09,16,29.3,1,Y
IDCJAC0010,33195,2010,09,17,28.0,1,Y
IDCJAC0010,33195,2010,09,18,27.7,1,Y
IDCJAC0010,33195,2010,09,19,28.5,1,Y
IDCJAC0010,33195,2010,09,20,22.6,1,Y
IDCJAC0010,33195,2010,09,21,25.2,1,Y
IDCJAC0010,33195,2010,09,22,24.5,1,Y
IDCJAC0010,33195,2010,09,23,24.9,1,Y
IDCJAC0010,33195,2010,09,24,26.3,1,Y
IDCJAC0010,33195,2010,09,25,24.1,1,Y
IDCJAC0010,33195,2010,09,26,26.7,1,Y
IDCJAC0010,33195,2010,09,27,28.0,1,Y
IDCJAC0010,33195,2010,09,28,28.7,1,Y
IDCJAC0010,33195,2010,09,29,28.8,1,Y
IDCJAC0010,33195,2010,09,30,27.4,1,Y
IDCJAC0010,33195,2010,10,01,26.0,1,Y
IDCJAC0010,33195,2010,10,02,26.6,1,Y
IDCJAC0010,33195,2010,10,03,28.5,1,Y
IDCJAC0010,33195,2010,10,04,28.2,1,Y
IDCJAC0010,33195,2010,10,05,29.0,1,Y
IDCJAC0010,33195,2010,10,06,29.5,1,Y
IDCJAC0010,33195,2010,10,07,29.5,1,Y
IDCJAC0010,33195,2010,10,08,28.1,1,Y
IDCJAC0010,33195,2010,10,09,28.4,1,Y
IDCJAC0010,33195,2010,10,10,26.4,1,Y
IDCJAC0010,33195,2010,10,11,27.2,1,Y
IDCJAC0010,33195,2010,10,12,26.8,1,Y
IDCJAC0010,33195,2010,10,13,27.7,1,Y
IDCJAC0010,33195,2010,10,14,28.2,1,Y
IDCJAC0010,33195,2010,10,15,26.6,1,Y
IDCJAC0010,33195,2010,10,16,25.2,1,Y
IDCJAC0010,33195,2010,10,17,25.0,1,Y
IDCJAC0010,33195,2010,10,18,26.7,1,Y
IDCJAC0010,33195,2010,10,19,27.8,1,Y
IDCJAC0010,33195,2010,10,20,27.4,1,Y
IDCJAC0010,33195,2010,10,21,23.4,1,Y
IDCJAC0010,33195,2010,10,22,26.0,1,Y
IDCJAC0010,33195,2010,10,23,28.4,1,Y
IDCJAC0010,33195,2010,10,24,28.8,1,Y
IDCJAC0010,33195,2010,10,25,29.1,1,Y
IDCJAC0010,33195,2010,10,26,30.2,1,Y
IDCJAC0010,33195,2010,10,27,29.2,1,Y
IDCJAC0010,33195,2010,10,28,29.8,1,Y
IDCJAC0010,33195,2010,10,29,29.0,1,Y
IDCJAC0010,33195,2010,10,30,28.7,1,Y
IDCJAC0010,33195,2010,10,31,30.2,1,Y
IDCJAC0010,33195,2010,11,01,29.4,1,Y
IDCJAC0010,33195,2010,11,02,29.2,1,Y
IDCJAC0010,33195,2010,11,03,28.9,1,Y
IDCJAC0010,33195,2010,11,04,23.0,1,Y
IDCJAC0010,33195,2010,11,05,28.6,1,Y
IDCJAC0010,33195,2010,11,06,29.8,1,Y
IDCJAC0010,33195,2010,11,07,27.7,1,Y
IDCJAC0010,33195,2010,11,08,27.5,1,Y
IDCJAC0010,33195,2010,11,09,26.6,1,Y
IDCJAC0010,33195,2010,11,10,28.0,1,Y
IDCJAC0010,33195,2010,11,11,29.3,1,Y
IDCJAC0010,33195,2010,11,12,28.6,1,Y
IDCJAC0010,33195,2010,11,13,29.4,1,Y
IDCJAC0010,33195,2010,11,14,29.7,1,Y
IDCJAC0010,33195,2010,11,15,27.9,1,Y
IDCJAC0010,33195,2010,11,16,27.5,1,Y
IDCJAC0010,33195,2010,11,17,29.1,1,Y
IDCJAC0010,33195,2010,11,18,24.5,1,Y
IDCJAC0010,33195,2010,11,19,26.8,1,Y
IDCJAC0010,33195,2010,11,20,24.7,1,Y
IDCJAC0010,33195,2010,11,21,25.9,1,Y
IDCJAC0010,33195,2010,11,22,26.5,1,Y
IDCJAC0010,33195,2010,11,23,28.4,1,Y
IDCJAC0010,33195,2010,11,24,27.8,1,Y
IDCJAC0010,33195,2010,11,25,27.4,1,Y
IDCJAC0010,33195,2010,11,26,28.2,1,Y
IDCJAC0010,33195,2010,11,27,28.6,1,Y
IDCJAC0010,33195,2010,11,28,28.3,1,Y
IDCJAC0010,33195,2010,11,29,27.6,1,Y
IDCJAC0010,33195,2010,11,30,27.2,1,Y
IDCJAC0010,33195,2010,12,01,28.8,1,Y
IDCJAC0010,33195,2010,12,02,,,
IDCJAC0010,33195,2010,12,03,25.4,1,Y
IDCJAC0010,33195,2010,12,04,30.2,1,Y
IDCJAC0010,33195,2010,12,05,30.4,1,Y
IDCJAC0010,33195,2010,12,06,29.2,1,Y
IDCJAC0010,33195,2010,12,07,30.7,1,Y
IDCJAC0010,33195,2010,12,08,30.8,1,Y
IDCJAC0010,33195,2010,12,09,30.6,1,Y
IDCJAC0010,33195,2010,12,10,29.9,1,Y
IDCJAC0010,33195,2010,12,11,30.2,1,Y
IDCJAC0010,33195,2010,12,12,30.0,1,Y
IDCJAC0010,33195,2010,12,13,32.4,1,Y
IDCJAC0010,33195,2010,12,14,30.6,1,Y
IDCJAC0010,33195,2010,12,15,30.2,1,Y
IDCJAC0010,33195,2010,12,16,30.3,1,Y
IDCJAC0010,33195,2010,12,17,31.4,1,Y
IDCJAC0010,33195,2010,12,18,32.9,1,Y
IDCJAC0010,33195,2010,12,19,29.3,1,Y
IDCJAC0010,33195,2010,12,20,28.1,1,Y
IDCJAC0010,33195,2010,12,21,25.8,1,Y
IDCJAC0010,33195,2010,12,22,27.6,1,Y
IDCJAC0010,33195,2010,12,23,30.9,1,Y
IDCJAC0010,33195,2010,12,24,28.6,1,Y
IDCJAC0010,33195,2010,12,25,27.0,1,Y
IDCJAC0010,33195,2010,12,26,28.6,1,Y
IDCJAC0010,33195,2010,12,27,30.1,1,Y
IDCJAC0010,33195,2010,12,28,28.2,1,Y
IDCJAC0010,33195,2010,12,29,28.8,1,Y
IDCJAC0010,33195,2010,12,30,29.0,1,Y
IDCJAC0010,33195,2010,12,31,30.0,1,Y
